mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-0519,1608.02589,F1A-DTC-SR,CLM001,CLM001,,T001,figure_series,theory_numerical,"Main Fig. 1(a), PDF p. 2, short-range DTC boundary",Short-range discrete-time-crystal melting boundary inferred from the variance diagnostic,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0521,1608.02589,F1A-MBL-LR,CLM_F1A_MBL_LR,CLM_F1A_MBL_LR,,T006,figure_series,theory_numerical,"Main Fig. 1(a), PDF p. 2, long-range thermal/MBL boundary",Long-range trapped-ion thermal-to-many-body-localized phase boundary,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0520,1608.02589,F1A-MBL-SR,CLM_F1A_MBL_SR,CLM_F1A_MBL_SR,,T005,figure_series,theory_numerical,"Main Fig. 1(a), PDF p. 2, short-range thermal/MBL boundary",Short-range thermal-to-many-body-localized phase boundary from Floquet level statistics,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0524,1608.02589,F1B-FWHM-J015,CLM_F1B_FWHM_J015,CLM_F1B_FWHM_J015,,T008,figure_series,theory_numerical,"Main Fig. 1(b), PDF p. 2, Jz=0.15 FWHM band",Full width at half maximum of the interacting subharmonic Fourier peak,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0522,1608.02589,F1B-PEAK-J000,CLM001,CLM001,,T001,figure_series,theory_numerical,"Main Fig. 1(b), PDF p. 2, Jz=0 peak-location series",Noninteracting subharmonic Fourier-peak position versus pulse error,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0523,1608.02589,F1B-PEAK-J015,CLM001,CLM001,,T001,figure_series,theory_numerical,"Main Fig. 1(b), PDF p. 2, Jz=0.15 peak-location series",Interaction-rigid subharmonic Fourier-peak position versus pulse error,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0525,1608.02589,F1C-FFT-J000-EPSFAMILY,CLM001,CLM001,,T001,figure_series,theory_numerical,"Main Fig. 1(c), PDF p. 2",Noninteracting Fourier-response family across the printed pulse-error values,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0526,1608.02589,F1D-FFT-J015-EPSFAMILY,CLM001,CLM001,,T001,figure_series,theory_numerical,"Main Fig. 1(d), PDF p. 2",Interacting Fourier-response family across the printed pulse-error values,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0530,1608.02589,F2A-BROAD-L08,CLM_F2A_BROAD_L08,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,T009,figure_series,theory_numerical,"Main Fig. 2(a) inset, PDF p. 2, broad-coupling ensemble, L=8",Floquet adjacent-gap-ratio curve for the broad coupling-disorder ensemble at L=8,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0531,1608.02589,F2A-BROAD-L10,CLM_F2A_BROAD_L10,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,T009,figure_series,theory_numerical,"Main Fig. 2(a) inset, PDF p. 2, broad-coupling ensemble, L=10",Floquet adjacent-gap-ratio curve for the broad coupling-disorder ensemble at L=10,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0532,1608.02589,F2A-BROAD-L12,CLM_F2A_BROAD_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,T009,figure_series,theory_numerical,"Main Fig. 2(a) inset, PDF p. 2, broad-coupling ensemble, L=12",Floquet adjacent-gap-ratio curve for the broad coupling-disorder ensemble at L=12,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0527,1608.02589,F2A-NARROW-L08,CLM002,CLM002,,T002,figure_series,theory_numerical,"Main Fig. 2(a), PDF p. 2, narrow-coupling ensemble, L=8",Floquet adjacent-gap-ratio curve for the narrow coupling-disorder ensemble at L=8,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0528,1608.02589,F2A-NARROW-L10,CLM002,CLM002,,T002,figure_series,theory_numerical,"Main Fig. 2(a), PDF p. 2, narrow-coupling ensemble, L=10",Floquet adjacent-gap-ratio curve for the narrow coupling-disorder ensemble at L=10,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0529,1608.02589,F2A-NARROW-L12,CLM_F2A_NARROW_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,T009,figure_series,theory_numerical,"Main Fig. 2(a), PDF p. 2, narrow-coupling ensemble, L=12",Floquet adjacent-gap-ratio curve for the narrow coupling-disorder ensemble at L=12,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0533,1608.02589,F2B-VAR-J003-L10,CLM002,CLM002,,T002,figure_series,theory_numerical,"Main Fig. 2(b), PDF p. 2, Jz=0.03, L=10",Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.03 at L=10,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0534,1608.02589,F2B-VAR-J003-L12,CLM_F2B_VAR_J003_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,T009,figure_series,theory_numerical,"Main Fig. 2(b), PDF p. 2, Jz=0.03, L=12",Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.03 at L=12,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0535,1608.02589,F2B-VAR-J005-L10,CLM002,CLM002,,T002,figure_series,theory_numerical,"Main Fig. 2(b), PDF p. 2, Jz=0.05, L=10",Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.05 at L=10,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0536,1608.02589,F2B-VAR-J005-L12,CLM_F2B_VAR_J005_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J010_L12,T009,figure_series,theory_numerical,"Main Fig. 2(b), PDF p. 2, Jz=0.05, L=12",Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.05 at L=12,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0537,1608.02589,F2B-VAR-J010-L10,CLM002,CLM002,,T002,figure_series,theory_numerical,"Main Fig. 2(b), PDF p. 2, Jz=0.1, L=10",Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.1 at L=10,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0538,1608.02589,F2B-VAR-J010-L12,CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12 | CLM_F2B_VAR_J010_L12,CLM_F2A_BROAD_L08 | CLM_F2A_BROAD_L10 | CLM_F2A_BROAD_L12 | CLM_F2A_NARROW_L12 | CLM_F2B_VAR_J003_L12 | CLM_F2B_VAR_J005_L12,T009,figure_series,theory_numerical,"Main Fig. 2(b), PDF p. 2, Jz=0.1, L=12",Sample-to-sample half-frequency peak variance versus pulse error for Jz=0.1 at L=12,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0578,1608.02589,F4-INSET-DTC-LR,CLM004,CLM004,,T004,figure_series,theory_numerical,"Main Fig. 4 inset, PDF p. 3, long-range DTC boundary",Long-range discrete-time-crystal melting boundary inferred from the variance maximum,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0579,1608.02589,F4-INSET-MBL-LR,CLM_F4_INSET_MBL_LR,CLM_F4_INSET_MBL_LR,,T007,figure_series,theory_numerical,"Main Fig. 4 inset, PDF p. 3, long-range MBL boundary",Long-range trapped-ion thermal-to-many-body-localized phase boundary,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0575,1608.02589,F4-VAR-J003,CLM004,CLM004,,T004,figure_series,theory_numerical,"Main Fig. 4, PDF p. 3, Jz=0.03 variance curve",Long-range alpha=1.5 half-frequency peak variance versus pulse error for Jz=0.03,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0576,1608.02589,F4-VAR-J005,CLM004,CLM004,,T004,figure_series,theory_numerical,"Main Fig. 4, PDF p. 3, Jz=0.05 variance curve",Long-range alpha=1.5 half-frequency peak variance versus pulse error for Jz=0.05,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0577,1608.02589,F4-VAR-J007,CLM004,CLM004,,T004,figure_series,theory_numerical,"Main Fig. 4, PDF p. 3, Jz=0.07 variance curve",Long-range alpha=1.5 half-frequency peak variance versus pulse error for Jz=0.07,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0581,1608.02589,S1A-TRACE-IDEAL,CLM_S1A_TRACE_IDEAL,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_INT | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,CLM_S1A_TRACE_INT | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,T012,figure_series,theory_numerical,"Supplement Fig. S1(a), PDF p. 8, ideal pi-pulse trace",ideal pi-pulse stroboscopic autocorrelation trace at the printed paper condition,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0583,1608.02589,S1A-TRACE-INT,CLM_S1A_TRACE_INT,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_INT | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,T012,figure_series,theory_numerical,"Supplement Fig. S1(a), PDF p. 8, imperfect interacting trace",imperfect interacting stroboscopic autocorrelation trace at the printed paper condition,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0582,1608.02589,S1A-TRACE-NONINT,CLM_S1A_TRACE_NONINT,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_INT | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_INT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,T012,figure_series,theory_numerical,"Supplement Fig. S1(a), PDF p. 8, imperfect noninteracting trace",imperfect noninteracting stroboscopic autocorrelation trace at the printed paper condition,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0584,1608.02589,S1B-FFT-EPS018,CLM_S1B_FFT_EPS018,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_INT | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS018 | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,CLM_S1A_TRACE_IDEAL | CLM_S1A_TRACE_INT | CLM_S1A_TRACE_NONINT | CLM_S1B_FFT_EPS024 | CLM_S1B_FFT_EPS030 | CLM_S1C_CHI_J003 | CLM_S1C_CHI_J005 | CLM_S1C_CHI_J010,T012,figure_series,theory_numerical,"Supplement Fig. S1(b), PDF p. 8, epsilon=0.18",Fourier-peak washout spectrum at epsilon=0.18,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
